,id,name,gender,dates,yearOfBirth,yearOfDeath,placeOfBirth,placeOfDeath,url,all,BirthCoords,BirthLat,BirthLon
1678,701,"Bateman, James",Male,1893–1959,1893.0,1959.0,"Kendal, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/james-bateman-701,,"(54.32800599999999, -2.74629)",54.32800599999999,-2.74629
1679,201,"Gardner, Daniel",Male,1750–1805,1750.0,1805.0,"Kendal, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/daniel-gardner-201,,"(54.32800599999999, -2.74629)",54.32800599999999,-2.74629
1680,1299,"Hogarth, Paul",Male,1917–2001,1917.0,2001.0,"Kendal, United Kingdom","Cirencester, United Kingdom",http://www.tate.org.uk/art/artists/paul-hogarth-1299,,"(54.32800599999999, -2.74629)",54.32800599999999,-2.74629
1681,26,"Bates, Harry",Male,1850–1899,1850.0,1899.0,"Stevenage, United Kingdom","Saint John's Wood, United Kingdom",http://www.tate.org.uk/art/artists/harry-bates-26,,"(51.903761, -0.196612)",51.903761,-0.196612
1682,702,"Bates, Maxwell",Male,1906–1980,1906.0,1980.0,"Calgary, Canada","Victoria, Canada",http://www.tate.org.uk/art/artists/maxwell-bates-702,,"(51.04473309999999, -114.0718831)",51.04473309999999,-114.0718831
1683,703,"Bauchant, André",Male,1873–1958,1873.0,1958.0,"Château-Renault, France","Montoire-sur-le-Loir, France",http://www.tate.org.uk/art/artists/andre-bauchant-703,,"(47.5919079, 0.9092099999999999)",47.5919079,0.9092099999999999
1684,704,"Bauer, Marius",Male,1867–1932,1867.0,1932.0,"s Gravenhage, Nederland","Amsterdam, Nederland",http://www.tate.org.uk/art/artists/marius-bauer-704,,"(52.0704978, 4.3006999)",52.0704978,4.3006999
1685,773,"Bock, Théophile de",Male,1851–1904,1851.0,1904.0,"s Gravenhage, Nederland","Haarlem, Nederland",http://www.tate.org.uk/art/artists/theophile-de-bock-773,,"(52.0704978, 4.3006999)",52.0704978,4.3006999
1686,14145,"Peeters, Henk",Male,born 1925,1925.0,,"s Gravenhage, Nederland",,http://www.tate.org.uk/art/artists/henk-peeters-14145,,"(52.0704978, 4.3006999)",52.0704978,4.3006999
1687,705,"Baumeister, Willi",Male,1889–1955,1889.0,1955.0,"Stuttgart, Deutschland","Stuttgart, Deutschland",http://www.tate.org.uk/art/artists/willi-baumeister-705,,"(48.7758459, 9.1829321)",48.7758459,9.1829321
1688,1381,"Kahn, Erich",Male,1904–1979,1904.0,1979.0,"Stuttgart, Deutschland","London, United Kingdom",http://www.tate.org.uk/art/artists/erich-kahn-1381,,"(48.7758459, 9.1829321)",48.7758459,9.1829321
1689,9590,"Kelm, Annette",Female,born 1975,1975.0,,"Stuttgart, Deutschland",,http://www.tate.org.uk/art/artists/annette-kelm-9590,,"(48.7758459, 9.1829321)",48.7758459,9.1829321
1690,2788,"Kilpper, Thomas",Male,born 1956,1956.0,,"Stuttgart, Deutschland",,http://www.tate.org.uk/art/artists/thomas-kilpper-2788,,"(48.7758459, 9.1829321)",48.7758459,9.1829321
1691,2768,"Pommerer, Peter",Male,born 1968,1968.0,,"Stuttgart, Deutschland",,http://www.tate.org.uk/art/artists/peter-pommerer-2768,,"(48.7758459, 9.1829321)",48.7758459,9.1829321
1692,706,"Baumgarten, Lothar",Male,born 1944,1944.0,,"Rheinsberg, Deutschland",,http://www.tate.org.uk/art/artists/lothar-baumgarten-706,,"(53.0983691, 12.8974874)",53.0983691,12.8974874
1693,707,"Bawden, Edward",Male,1903–1989,1903.0,1989.0,Braintree,"Essex, United Kingdom",http://www.tate.org.uk/art/artists/edward-bawden-707,,"(41.888461, -87.63547179999999)",41.888461,-87.63547179999999
1694,708,"Bawden, Richard",Male,born 1936,1936.0,,"Essex, United Kingdom",,http://www.tate.org.uk/art/artists/richard-bawden-708,,"(51.57424469999999, 0.4856781)",51.57424469999999,0.4856781
1695,749,"Bicât, André",Male,1909–1996,1909.0,1996.0,"Essex, United Kingdom",,http://www.tate.org.uk/art/artists/andre-bicat-749,,"(51.57424469999999, 0.4856781)",51.57424469999999,0.4856781
1696,2326,"Randall-Page, Peter",Male,born 1954,1954.0,,"Essex, United Kingdom",,http://www.tate.org.uk/art/artists/peter-randall-page-2326,,"(51.57424469999999, 0.4856781)",51.57424469999999,0.4856781
1697,1918,"Seabrooke, Elliott",Male,1886–1950,1886.0,1950.0,"Essex, United Kingdom","Nice, France",http://www.tate.org.uk/art/artists/elliott-seabrooke-1918,,"(51.57424469999999, 0.4856781)",51.57424469999999,0.4856781
1698,2156,"Wise, Gillian",Female,born 1936,1936.0,,"Essex, United Kingdom",,http://www.tate.org.uk/art/artists/gillian-wise-2156,,"(51.57424469999999, 0.4856781)",51.57424469999999,0.4856781
1699,711,"Bayer, Herbert",Male,1900–1985,1900.0,1985.0,"Haag am Hausruck, Österreich","Santa Barbara, United States",http://www.tate.org.uk/art/artists/herbert-bayer-711,,"(48.1850529, 13.6413273)",48.1850529,13.6413273
1700,714,"Baziotes, William",Male,1912–1963,1912.0,1963.0,"Pittsburgh, United States","New York, United States",http://www.tate.org.uk/art/artists/william-baziotes-714,,"(40.44062479999999, -79.9958864)",40.44062479999999,-79.9958864
1701,772,"Bochner, Mel",Male,born 1940,1940.0,,"Pittsburgh, United States",,http://www.tate.org.uk/art/artists/mel-bochner-772,,"(40.44062479999999, -79.9958864)",40.44062479999999,-79.9958864
1702,1132,"Fuller, Sue",Female,1914 – 2006,1914.0,2006.0,"Pittsburgh, United States",,http://www.tate.org.uk/art/artists/sue-fuller-1132,,"(40.44062479999999, -79.9958864)",40.44062479999999,-79.9958864
1703,1749,"Pearlstein, Philip",Male,born 1924,1924.0,,"Pittsburgh, United States",,http://www.tate.org.uk/art/artists/philip-pearlstein-1749,,"(40.44062479999999, -79.9958864)",40.44062479999999,-79.9958864
1704,2121,"Warhol, Andy",Male,1928–1987,1928.0,1987.0,"Pittsburgh, United States","New York, United States",http://www.tate.org.uk/art/artists/andy-warhol-2121,,"(40.44062479999999, -79.9958864)",40.44062479999999,-79.9958864
1705,27,"Beach, Thomas",Male,1738–1806,1738.0,1806.0,"Dorset, United Kingdom",Dorchester,http://www.tate.org.uk/art/artists/thomas-beach-27,,"(50.7487635, -2.3444786)",50.7487635,-2.3444786
1706,95,"Clark, Joseph",Male,1834–1926,1834.0,1926.0,"Dorset, United Kingdom","Ramsgate, United Kingdom",http://www.tate.org.uk/art/artists/joseph-clark-95,,"(50.7487635, -2.3444786)",50.7487635,-2.3444786
1707,313,"Knight, John Baverstock",Male,1785–1859,1785.0,1859.0,"Dorset, United Kingdom","Dorset, United Kingdom",http://www.tate.org.uk/art/artists/john-baverstock-knight-313,,"(50.7487635, -2.3444786)",50.7487635,-2.3444786
1708,525,"Stevens, Alfred",Male,1817–1875,1817.0,1875.0,"Dorset, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/alfred-stevens-525,,"(50.7487635, -2.3444786)",50.7487635,-2.3444786
1709,550,"Thornhill, Sir James",Male,1675 or 76–1734,1675.0,1734.0,"Dorset, United Kingdom",Stalbridge,http://www.tate.org.uk/art/artists/sir-james-thornhill-550,,"(50.7487635, -2.3444786)",50.7487635,-2.3444786
1710,4736,"Webb, Gary",Male,born 1973,1973.0,,"Dorset, United Kingdom",,http://www.tate.org.uk/art/artists/gary-webb-4736,,"(50.7487635, -2.3444786)",50.7487635,-2.3444786
1711,2306,"Beale, Mary",Female,1633–1699,1633.0,1699.0,"Barrow, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/mary-beale-2306,,"(54.108967, -3.218894)",54.108967,-3.218894
1712,715,"Beament, Tib",Male,born 1941,1941.0,,Canada,,http://www.tate.org.uk/art/artists/tib-beament-715,,"(56.130366, -106.346771)",56.130366,-106.346771
1713,9555,"Mackie, Christina",Female,born 1956,1956.0,,Canada,,http://www.tate.org.uk/art/artists/christina-mackie-9555,,"(56.130366, -106.346771)",56.130366,-106.346771
1714,1583,"Martin, Agnes",Female,1912–2004,1912.0,2004.0,Canada,,http://www.tate.org.uk/art/artists/agnes-martin-1583,,"(56.130366, -106.346771)",56.130366,-106.346771
1715,2705,"Beard, John",Male,born 1943,1943.0,,"Aberdare, United Kingdom",,http://www.tate.org.uk/art/artists/john-beard-2705,,"(51.716154, -3.451816)",51.716154,-3.451816
1716,716,"Beardsley, Aubrey",Male,1872–1898,1872.0,1898.0,"Brighton, United Kingdom","Menton, France",http://www.tate.org.uk/art/artists/aubrey-beardsley-716,,"(50.82253000000001, -0.137163)",50.82253000000001,-0.137163
1717,831,"Bundy, Edgar",Male,1862–1922,1862.0,1922.0,"Brighton, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/edgar-bundy-831,,"(50.82253000000001, -0.137163)",50.82253000000001,-0.137163
1718,158,"Downard, Ebenezer Newman",Male,active 1849–1889,1849.0,1889.0,"Brighton, United Kingdom",,http://www.tate.org.uk/art/artists/ebenezer-newman-downard-158,,"(50.82253000000001, -0.137163)",50.82253000000001,-0.137163
1719,1046,"Durrant, Jennifer",Female,born 1942,1942.0,,"Brighton, United Kingdom",,http://www.tate.org.uk/art/artists/jennifer-durrant-1046,,"(50.82253000000001, -0.137163)",50.82253000000001,-0.137163
1720,1168,"Gill, Eric",Male,1882–1940,1882.0,1940.0,"Brighton, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/eric-gill-1168,,"(50.82253000000001, -0.137163)",50.82253000000001,-0.137163
1721,1169,"Gill, Macdonald",Male,1884–1947,1884.0,1947.0,"Brighton, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/macdonald-gill-1169,,"(50.82253000000001, -0.137163)",50.82253000000001,-0.137163
1722,1310,"Horton, Percy",Male,1897–1970,1897.0,1970.0,"Brighton, United Kingdom",,http://www.tate.org.uk/art/artists/percy-horton-1310,,"(50.82253000000001, -0.137163)",50.82253000000001,-0.137163
1723,717,"Beattie, Basil",Male,born 1935,1935.0,,"Hartlepool, United Kingdom",,http://www.tate.org.uk/art/artists/basil-beattie-717,,"(54.691745, -1.212926)",54.691745,-1.212926
1724,29,"Beaumont, Sir George Howland, Bt",Male,1753–1827,1753.0,1827.0,"Great Dunmow, United Kingdom","Leicestershire, United Kingdom",http://www.tate.org.uk/art/artists/sir-george-howland-beaumont-bt-29,,"(51.873148, 0.35792)",51.873148,0.35792
1725,10983,"Beban, Breda",Female,1952–2012,1952.0,2012.0,"Novi Sad, Jugoslavija",,http://www.tate.org.uk/art/artists/breda-beban-10983,,"(45.2888544, 19.7244979)",45.2888544,19.7244979
1726,719,"Becker, Harald",Male,born 1940,1940.0,,Deutschland,,http://www.tate.org.uk/art/artists/harald-becker-719,,"(51.165691, 10.451526)",51.165691,10.451526
1727,3652,"Blees Luxemburg, Rut",Female,born 1967,1967.0,,Deutschland,,http://www.tate.org.uk/art/artists/rut-blees-luxemburg-3652,,"(51.165691, 10.451526)",51.165691,10.451526
1728,16340,"Consemüller, Erich",Male,1902–1957,1902.0,1957.0,Deutschland,,http://www.tate.org.uk/art/artists/erich-consemuller-16340,,"(51.165691, 10.451526)",51.165691,10.451526
1729,1199,"Graevenitz, Gerhard von",Male,1934–1983,1934.0,1983.0,Deutschland,Schweiz,http://www.tate.org.uk/art/artists/gerhard-von-graevenitz-1199,,"(51.165691, 10.451526)",51.165691,10.451526
1730,2653,"Heindorff, Michael",Male,born 1949,1949.0,,Deutschland,,http://www.tate.org.uk/art/artists/michael-heindorff-2653,,"(51.165691, 10.451526)",51.165691,10.451526
1731,2196,"Mordmüller, Rainer G",Male,born 1941,1941.0,,Deutschland,,http://www.tate.org.uk/art/artists/rainer-g-mordmuller-2196,,"(51.165691, 10.451526)",51.165691,10.451526
1732,15589,"Stern, Grete",Female,1904–1999,1904.0,1999.0,Deutschland,"Buenos Aires, Argentina",http://www.tate.org.uk/art/artists/grete-stern-15589,,"(51.165691, 10.451526)",51.165691,10.451526
1733,2133,"Weschke, Karl",Male,1925–2005,1925.0,2005.0,Deutschland,,http://www.tate.org.uk/art/artists/karl-weschke-2133,,"(51.165691, 10.451526)",51.165691,10.451526
1734,6303,"Beckley, Bill",Male,born 1946,1946.0,,"Hamburg, United States",,http://www.tate.org.uk/art/artists/bill-beckley-6303,,"(42.7158927, -78.8294768)",42.7158927,-78.8294768
1735,720,"Beckmann, Max",Male,1884–1950,1884.0,1950.0,"Leipzig, Deutschland","New York, United States",http://www.tate.org.uk/art/artists/max-beckmann-720,,"(51.3396955, 12.3730747)",51.3396955,12.3730747
1736,1185,"Goldschmidt, Hilde",Female,1897–1980,1897.0,1980.0,"Leipzig, Deutschland","Kitzbühel, Österreich",http://www.tate.org.uk/art/artists/hilde-goldschmidt-1185,,"(51.3396955, 12.3730747)",51.3396955,12.3730747
1737,2349,"Gursky, Andreas",Male,born 1955,1955.0,,"Leipzig, Deutschland",,http://www.tate.org.uk/art/artists/andreas-gursky-2349,,"(51.3396955, 12.3730747)",51.3396955,12.3730747
1738,1251,"Hartung, Hans",Male,1904–1989,1904.0,1989.0,"Leipzig, Deutschland","Antibes, France",http://www.tate.org.uk/art/artists/hans-hartung-1251,,"(51.3396955, 12.3730747)",51.3396955,12.3730747
1739,2317,"Palermo, Blinky",Male,1943–1977,1943.0,1977.0,"Leipzig, Deutschland",Maldives,http://www.tate.org.uk/art/artists/blinky-palermo-peter-heisterkamp-2317,,"(51.3396955, 12.3730747)",51.3396955,12.3730747
1740,30,"Beechey, Sir William",Male,1753–1839,1753.0,1839.0,"Burford, United Kingdom","Hampstead, United Kingdom",http://www.tate.org.uk/art/artists/sir-william-beechey-30,,"(51.807083, -1.63679)",51.807083,-1.63679
1741,723,"Beeton, Alan",Male,1880–1942,1880.0,1942.0,"Hampstead, United Kingdom","Reading, United Kingdom",http://www.tate.org.uk/art/artists/alan-beeton-723,,"(51.5556461, -0.1761749)",51.5556461,-0.1761749
1742,107,"Constable, George",Male,1792–1878,1792.0,1878.0,"Hampstead, United Kingdom","Saint John's Wood, United Kingdom",http://www.tate.org.uk/art/artists/george-constable-107,,"(51.5556461, -0.1761749)",51.5556461,-0.1761749
1743,109,"Constable, Lionel Bicknell",Male,1828–1887,1828.0,1887.0,"Hampstead, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/lionel-bicknell-constable-109,,"(51.5556461, -0.1761749)",51.5556461,-0.1761749
1744,1592,"Mathews, Denis",Male,1913–1997,1913.0,1997.0,"Hampstead, United Kingdom",,http://www.tate.org.uk/art/artists/denis-mathews-1592,,"(51.5556461, -0.1761749)",51.5556461,-0.1761749
1745,1700,"Newton, Algernon",Male,1880–1968,1880.0,1968.0,"Hampstead, United Kingdom",,http://www.tate.org.uk/art/artists/algernon-newton-1700,,"(51.5556461, -0.1761749)",51.5556461,-0.1761749
1746,1808,"Pulham, Peter Rose",Male,1910–1956,1910.0,1956.0,"Hampstead, United Kingdom",France,http://www.tate.org.uk/art/artists/peter-rose-pulham-1808,,"(51.5556461, -0.1761749)",51.5556461,-0.1761749
1747,1867,"Rosoman, Leonard",Male,1913–2012,1913.0,2012.0,"Hampstead, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/leonard-rosoman-1867,,"(51.5556461, -0.1761749)",51.5556461,-0.1761749
1748,724,"Beggs, Guy",Male,born 1947,1947.0,,"Durban, South Africa",,http://www.tate.org.uk/art/artists/guy-beggs-724,,"(-29.85868039999999, 31.0218404)",-29.85868039999999,31.0218404
1749,725,"Belcher, George",Male,1875–1947,1875.0,1947.0,"Greater London, United Kingdom","Chiddingfold, United Kingdom",http://www.tate.org.uk/art/artists/george-belcher-725,,"(51.4309209, -0.0936496)",51.4309209,-0.0936496
1750,337,"Lear, Edward",Male,1812–1888,1812.0,1888.0,"Greater London, United Kingdom","San Remo, Italia",http://www.tate.org.uk/art/artists/edward-lear-337,,"(51.4309209, -0.0936496)",51.4309209,-0.0936496
1751,447,"Richmond, George",Male,1809–1896,1809.0,1896.0,"Greater London, United Kingdom",London,http://www.tate.org.uk/art/artists/george-richmond-447,,"(51.4309209, -0.0936496)",51.4309209,-0.0936496
1752,1949,"Skeaping, John",Male,1901–1980,1901.0,1980.0,"Greater London, United Kingdom",,http://www.tate.org.uk/art/artists/john-skeaping-1949,,"(51.4309209, -0.0936496)",51.4309209,-0.0936496
1753,726,"Bell, Graham",Male,1910–1943,1910.0,1943.0,South Africa,,http://www.tate.org.uk/art/artists/graham-bell-726,,"(-30.559482, 22.937506)",-30.559482,22.937506
1754,774,"Boden, Neville",Male,1929–1996,1929.0,1996.0,South Africa,,http://www.tate.org.uk/art/artists/neville-boden-774,,"(-30.559482, 22.937506)",-30.559482,22.937506
1755,776,"Bolus, Michael",Male,1934–2013,1934.0,2013.0,South Africa,,http://www.tate.org.uk/art/artists/michael-bolus-776,,"(-30.559482, 22.937506)",-30.559482,22.937506
1756,728,"Bell, Laura Anning",Female,1867–1950,1867.0,1950.0,France,"London, United Kingdom",http://www.tate.org.uk/art/artists/laura-anning-bell-728,,"(46.227638, 2.213749)",46.227638,2.213749
1757,2740,"Boitard, Louis Philippe",Male,active 1734–1760,1734.0,1760.0,France,,http://www.tate.org.uk/art/artists/louis-philippe-boitard-2740,,"(46.227638, 2.213749)",46.227638,2.213749
1758,789,"Bourdelle, Antoine",Male,1861–1929,1861.0,1929.0,France,,http://www.tate.org.uk/art/artists/antoine-bourdelle-789,,"(46.227638, 2.213749)",46.227638,2.213749
1759,1264,"Hélion, Jean",Male,1904–1987,1904.0,1987.0,France,Paris,http://www.tate.org.uk/art/artists/jean-helion-1264,,"(46.227638, 2.213749)",46.227638,2.213749
1760,1446,"Kulmer, Ferdinand",Male,1925–1998,1925.0,1998.0,France,,http://www.tate.org.uk/art/artists/ferdinand-kulmer-1446,,"(46.227638, 2.213749)",46.227638,2.213749
1761,9571,"Mréjen, Valérie",Female,born 1969,1969.0,,France,,http://www.tate.org.uk/art/artists/valerie-mrejen-9571,,"(46.227638, 2.213749)",46.227638,2.213749
1762,11779,"Pillsbury, Matthew",Male,born 1973,1973.0,,France,,http://www.tate.org.uk/art/artists/matthew-pillsbury-11779,,"(46.227638, 2.213749)",46.227638,2.213749
1763,10157,"Serralongue, Bruno",Male,born 1968,1968.0,,France,,http://www.tate.org.uk/art/artists/bruno-serralongue-10157,,"(46.227638, 2.213749)",46.227638,2.213749
1764,2106,"Villard, Antoine",Male,1867–1934,1867.0,1934.0,France,Paris,http://www.tate.org.uk/art/artists/antoine-villard-2106,,"(46.227638, 2.213749)",46.227638,2.213749
1765,731,"Bell, Vanessa",Female,1879–1961,1879.0,1961.0,"Kensington, United Kingdom","West Sussex, United Kingdom",http://www.tate.org.uk/art/artists/vanessa-bell-731,,"(51.5010095, -0.1932794)",51.5010095,-0.1932794
1766,1549,"Maclaren, Donald",Male,1886–1917,1886.0,1917.0,"Kensington, United Kingdom",,http://www.tate.org.uk/art/artists/donald-maclaren-1549,,"(51.5010095, -0.1932794)",51.5010095,-0.1932794
1767,732,"Bellany, John",Male,1942–2013,1942.0,2013.0,"Port Seton, United Kingdom",,http://www.tate.org.uk/art/artists/john-bellany-732,,"(55.9693996, -2.9626269)",55.9693996,-2.9626269
1768,736,"Bellmer, Hans",Male,1902–1975,1902.0,1975.0,"Katowice, Polska","Paris, France",http://www.tate.org.uk/art/artists/hans-bellmer-736,,"(50.26489189999999, 19.0237815)",50.26489189999999,19.0237815
1769,7290,"Benglis, Lynda",Female,born 1941,1941.0,,"Louisiana, United States",,http://www.tate.org.uk/art/artists/lynda-benglis-7290,,"(30.9842977, -91.96233269999999)",30.9842977,-91.96233269999999
1770,737,"Benjamin, Anthony",Male,1931–2002,1931.0,2002.0,"Hampshire, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/anthony-benjamin-737,,"(51.05769480000001, -1.3080629)",51.05769480000001,-1.3080629
1771,942,"Cordery, Don",Male,born 1942,1942.0,,"Hampshire, United Kingdom",,http://www.tate.org.uk/art/artists/don-cordery-942,,"(51.05769480000001, -1.3080629)",51.05769480000001,-1.3080629
1772,1047,"Durst, Alan L.",Male,1883–1970,1883.0,1970.0,"Hampshire, United Kingdom",,http://www.tate.org.uk/art/artists/alan-l-durst-1047,,"(51.05769480000001, -1.3080629)",51.05769480000001,-1.3080629
1773,10681,"Leapman, Edwina",Female,born 1934,1934.0,,"Hampshire, United Kingdom",,http://www.tate.org.uk/art/artists/edwina-leapman-10681,,"(51.05769480000001, -1.3080629)",51.05769480000001,-1.3080629
1774,1730,"Ovenden, Graham",Male,born 1943,1943.0,,"Hampshire, United Kingdom",,http://www.tate.org.uk/art/artists/graham-ovenden-1730,,"(51.05769480000001, -1.3080629)",51.05769480000001,-1.3080629
1775,440,"Read, David Charles",Male,1790–1851,1790.0,1851.0,"Hampshire, United Kingdom","London, United Kingdom",http://www.tate.org.uk/art/artists/david-charles-read-440,,"(51.05769480000001, -1.3080629)",51.05769480000001,-1.3080629
